NUM,LINEA,MAQUINA,COMPONENTE,CONDICION_FALLA,ACCION_INMEDIATA,MAQUINA_1,CAUSA,Minutos_TM,FECHA,SEMANA,RESPONSABLE,TURNO,Aplica
10367,L1_CS,ROBOT 3,Tornillos De Gripper,Tornillos capados,Se coloca gripper con nueva tornillería,CS1 ROBOT 3,Desgaste y colsiones,10,10/10/2018,41,DC,2 Segundo,SI
10368,L2_CS,ROBOT 2,Sensores,Marca avería de pinza,Se cambia sensor y se limpia el otro,CS2 ROBOT 2,Sensores,26,10/10/2018,41,DC,2 Segundo,SI
10369,L1_CS,SHOT PEENER,Conveyor Salida,Charola dañada,Se coloca tornillo y tuerca nuevos,CS1 SHOT PEENER,Tornillo dañado,13,10/10/2018,41,DC,2 Segundo,SI
10370,L1_CS,ROBOT 3,Colision,Colisiona robot,Se retira resorte,CS1 ROBOT 3,Resorte en medio de bandeja,8,10/10/2018,41,DC,2 Segundo,SI
10371,L1_CS,COLDSET,Elevadores,Se daña elevador y sensores,"Se cambia rodillo dañado, travesaño, y cableado",CS1 COLDSET,resorte y rodillo dañado,130,11/10/2018,41,JAM,3 Tercero,SI
10372,L1_CS,STRESS RELIEF OVEN,Charolas,5 charolas dañadas,Se realiza cambio de 3 charolas y se enderzan 2,CS1 STRESS RELIEF OVEN,cadena,120,11/10/2018,41,JAM,3 Tercero,SI
10373,L2_CS,COILING FMB01,Hidráulico,Hydraulic Timeour,Se explican acciones correctivas en correo interno,CS2 COILING FMB01,sensor ,195,11/10/2018,41,JAM,3 Tercero,SI
10374,L1_CS,COOLING TANK,Temperatura,Calidad para línea debido a temperatura de tanque,"Se limpia intercambiador de calor, se entrega linea a las 10:45",CS1 COOLING TANK,Intercambiador sucio,120,11/10/2018,41,DC,2 Segundo,SI
10375,L1_CS,ROBOT 2,Herramienta/Equipos,Robot deja resorte sobre travesaño,Se ajusta conveyor,CS1 ROBOT 2,Conveyor desfasado,15,11/10/2018,41,DC,2 Segundo,SI
10376,L1_CS,SHOT PEENER,Dedo De Carga,Se atora dedo con resorte,Se retira resorte,CS1 SHOT PEENER,Resorte se gira,10,11/10/2018,41,DC,2 Segundo,SI
10377,L1_CS,ROBOT 2,Colision,Colisiona robot,"Se retiran resortes, se manda robot a home y se cambia tornillería de gripper",CS1 ROBOT 2,Resorte mal posicionado,7,11/10/2018,41,DC,2 Segundo,SI
10378,L1_CS,HOT SET,Conveyor,Rodillos dañados ,"Se endereza soporte de rodillos, se instalan tornillos leva nuevos",CS1 HOT SET,Resorte atorado,16,11/10/2018,41,DC,2 Segundo,SI
10379,L2_CS,FINE PEENER,Cadena Arrastre,Falla cadena de arrastre,Se revisa interior de la maquina sin encontrar atoron,CS2 FINE PEENER,Resorte,11,11/10/2018,41,DC,2 Segundo,SI
10380,L2_CS,COOLING TANK,Temperatura,Calidad detiene por alta temperatura,"Se baja velocidad de charola para evitar salpicar sensor, se limpian sensores en distintas ocasiones",CS2 COOLING TANK,Sensor de Tanque,42,12/10/2018,41,JAM,3 Tercero,SI
10381,L2_CS,COILING FMB46,Cortador,Se sale perno de cortador,Se reemplaza opresor y se coloca perno,CS2 COILING FMB46,opresor caido,13,12/10/2018,41,JAM,3 Tercero,SI
10382,L1_CS,HOT SET,Conveyor,Rodillos dañados,Se endereza base de rodillos,CS1 HOT SET,resortes atorados,30,12/10/2018,41,JAM,3 Tercero,SI
10383,L1_CS,ROBOT 2,Gripper,se cae gripper,se cambian tornillos,CS1 ROBOT 2,desgaste,6,12/10/2018,41,AIM,1 Primero,SI
10384,L1_DL,DRAWING,Tambor,se pide pulida de tambor,se pule tambor,DL DRAWING,para no rayar alambre,12,12/10/2018,41,AIM,1 Primero,NO
10385,L1_DL,SHOT PEENER,Conos,cono y placa dañada,se cambia cono y placa,DL SHOT PEENER,desgaste,59,12/10/2018,41,AIM,1 Primero,SI
10386,LT2,LOAD TEST,Pinza Transporte,Se daña pinza,Se cambia base y paleta,LT2 LOAD TEST,Desgaste,10,12/10/2018,41,DC,2 Segundo,SI
10387,L1_CS,HOT SET,Conveyor,Rodillos dañados,Se cambian tornillos leva dañados,CS1 HOT SET,Resorte atorado,21,12/10/2018,41,DC,2 Segundo,SI
10388,L2_CS,STRESS RELIEF OVEN,Charolas,Se cae soporte y lamina del horno se dañan varias charolas,"se cortan los soportes que se atoraron, se cambian charolas, y se revisa cadena para prevenir otra charola",CS2 STRESS RELIEF OVEN,resorte mal colocado,130,13/10/2018,41,JAM,3 Tercero,SI
10389,L1_ITW,DRIVE ROLLERS 3,Rodillos,Se frenan rodillos de zona 3,"Se hace revision de condiciones, se permite terminar el rollo para desmontar las flechas",ITW1 DRIVE ROLLERS 3,rodamientos,10,13/10/2018,41,JAM,3 Tercero,SI
10390,L1_DL,GRINDING,Compuertas de extraccion ,No abren compuertas de extraccion. ,Se enderezan tapas de extraccion.,DL GRINDING,Tapas dobladas.,10,13/10/2018,41,JC,1 Primero,NO
10391,L1_ITW,DRIVE ROLLERS 3,Rollers,Reportan rodillo frenado ,Se rebisa giro de rodillos. Se pide maquina para revisar rodillos. Se saca flecha y baleros encontrandolos OK. Se librica.,ITW1 DRIVE ROLLERS 3,Rodillo frenado,73,13/10/2018,41,JC,1 Primero,SI
10392,L1_CS,COLDSET,Elevadores,Falla estacion de elevacion 4 ,Se revisa. Se ajusta presion y se monitorea.,CS1 COLDSET,Piston de elevacion tarda en subir,10,13/10/2018,41,JC,1 Primero,SI
10393,L2_CS,SHOT PEENER,Conveyor Entrada,Piston de carga atorado.,Se libera piston atorado,CS2 SHOT PEENER,Piston atorado,8,13/10/2018,41,JC,1 Primero,SI
10394,L1_CS,ROBOT 4,Colision,Colisiona robot,Se restablece colisión,CS1 ROBOT 4,Se resbala resorte,11,13/10/2018,41,DC,2 Segundo,SI
10395,L1_CS,ROBOT 4,Colision,Colisiona robot,Se retira resorte,CS1 ROBOT 4,Se resbala resorte,11,13/10/2018,41,DC,2 Segundo,SI
10396,L2_CS,COILING FMB46,Decoiler,"Falla decoiler, no frena",Se revisa botonera y se cambia boton dañado,CS2 COILING FMB46,Boton dañado,20,13/10/2018,41,DC,2 Segundo,SI
10397,L1_CS,ROBOT 4,Colision,Colisiona robot,Se pone neopreno en gripper,CS1 ROBOT 4,Se resbala resorte,13,13/10/2018,41,DC,2 Segundo,SI
10398,L1_CS,ROBOT 2,Colision,Colisiona robot,"Se cambia tornillería, se encuentra gripper a diferentes alturas",CS1 ROBOT 2,Gripper flojo,6,13/10/2018,41,DC,2 Segundo,SI
10399,LT2,LOAD TEST,Conveyor,Sensor leva dañado,Se cambia sensor y se retiran pines atorados,LT2 LOAD TEST,rozamiento con levas,19,15/10/2018,42,JAM,3 Tercero,SI
10400,LT2,LOAD TEST,Conveyor,Rodillos dañados,"Se ajusta altura de leva, y se remplazan rodillos, se enderezan bases y se cambian levas dobladas",LT2 LOAD TEST,rodamiento de rodillos,40,15/10/2018,42,JAM,3 Tercero,SI
10401,L1_CS,COLDSET,Control/PLC,Corto Circuitos,"Se repara corto circuito, se alinea barrera de conveyor y se retira travesaño dañado",CS1 COLDSET,agua en cable,130,15/10/2018,42,JAM,3 Tercero,SI
10402,FACILITIES,SERVICIOS,SUMINISTRO ELECTRICIDAD,Falla de suministro electrico,Se presenta falla de suministro electrico. Se tarda alrededor de 88 min en arrancar todas las maquinas,FAC SERVICIOS,Falla de suministro electrico,88,15/10/2018,42,JC,1 Primero,NO
10403,FACILITIES,SERVICIOS,SUMINISTRO ELECTRICIDAD,Falla suministro electrico,Se presenta falla de suministro electrico. Se restablecen maquinas. Se demora 91 minutos en arrancar lineas.,FAC SERVICIOS,Falla suministro electrico,91,15/10/2018,42,JC,1 Primero,NO
10404,L1_CS,HOT SET,Conveyor,Rodillo dañado por resorte,"Se cortan tornillos, se cambian 2 eslabones y se instala tornillería nueva",CS1 HOT SET,Resorte en travesaño,34,15/10/2018,42,DC,2 Segundo,SI
10405,LT2,LOAD TEST,Elevadores,Falla elevador,"Se cambia pistón de elevador 3, se regulan válvulas de elevador 4 por quedarse arriba",LT2 LOAD TEST,Pistón dañado,50,15/10/2018,42,DC,2 Segundo,SI
10406,L1_DL,DRAWING,Hidráulico,Falta de aceite en unidad hidráulica,Se agregan 100 lts de aceite y se limpia filtro,DL DRAWING,Fugas,24,15/10/2018,42,DC,2 Segundo,SI
10407,L1_CS,SHOT PEENER,Sin Fin Longitudinal,Se bota sin fin ,Se arranca en manual y se reestablece guarda motor,CS1 SHOT PEENER,Peener atorado,7,15/10/2018,42,DC,2 Segundo,SI
10408,L1_CS,SHOT PEENER,Conveyor Salida,Charola dañada,Se endereza charola,CS1 SHOT PEENER,Colisiones,7,15/10/2018,42,DC,2 Segundo,SI
10409,L1_CS,SHOT PEENER,Dedo De Carga,Error en dedo de carga,"Se machuelea rosca, se limpia y se inserta tornillo nuevo, se retiran resotes de interior de sp",CS1 SHOT PEENER,"Se safa ""L"" de banda",60,15/10/2018,42,DC,2 Segundo,SI
10410,LT2,LOAD TEST,Elevadores,Falla elevador,Se ajustan presiones de aire para cilindros y se revisan sensores,LT2 LOAD TEST,Presion de aire,30,15/10/2018,42,DC,2 Segundo,SI
10411,L2_CS,ROBOT 2,Sensores,Averia de pinza,"Se limpia exceso de grasa, se cambia cable y conector de sensor",CS2 ROBOT 2,FALSO,50,15/10/2018,42,DC,2 Segundo,SI
10412,L1_ITW,COOLING ZONE 1,Contactor,Falla cooling water,Se revisan mangueras y se ajusta cable,ITW1 COOLING ZONE 1,FALSO,60,15/10/2018,42,DC,2 Segundo,SI
10413,L2_CS,ROBOT 2,Cremallera,Se daña cremallera de pinza,Se cambia cremallera por atorarse al deslizar,CS2 ROBOT 2,Desgaste,25,15/10/2018,42,DC,2 Segundo,SI
10414,L2_CS,ROBOT 2,Sensores,Fallo pinza,Se inicia cambio de cable y limpieza de conexiones,CS2 ROBOT 2,Se encuentra cable de sensores dañado,40,15/10/2018,42,DC,2 Segundo,SI
10415,L2_CS,ROBOT 2,Gripper,Falla de pinza,Se cambia cableado desde segundo turno. Se revisa pinza por daño en cremallera,CS2 ROBOT 2,cableado,120,16/10/2018,42,JAM,3 Tercero,SI
10416,L1_CS,COILING FUL10,Cortador,Se cae perno de cortador,"Se coloca perno de mecanismo de cortadorm se suelda placa en la salida de perno, ya que opresor esta amarrado",CS1 COILING FUL10,vibración,60,16/10/2018,42,JAM,3 Tercero,SI
10417,L1_CS,SHOT PEENER,Dedo De Carga,Se cae dedo de carga,Se reparan tornillos dañados y se cambia filtro de aire por daño en l acaida,CS1 SHOT PEENER,tornillos,49,16/10/2018,42,JAM,3 Tercero,SI
10418,L1_CS,STRESS RELIEF OVEN,Charolas,Tapa de horno con malla suelta,"Se repara malla, se liberan resortes atorados en cadena",CS1 STRESS RELIEF OVEN,Colisiones,30,16/10/2018,42,DC,2 Segundo,SI
10419,L1_CS,SHOT PEENER,Conveyor Salida,Charola dañada,"Se repone tuerca, se endereza charola y se restablece sin fin",CS1 SHOT PEENER,Colisiones,13,16/10/2018,42,DC,2 Segundo,SI
10420,L2_CS,ROBOT 2,Gripper,Gripper flojo,Se cambia cremallera,CS2 ROBOT 2,Cremallera con tornillos capados,11,16/10/2018,42,DC,2 Segundo,SI
10421,L2_CS,ROBOT 2,Gripper,Se cae gripper dentro del horno,Se instala gripper con tornillería nueva,CS2 ROBOT 2,Tornillería dañada,28,16/10/2018,42,DC,2 Segundo,SI
10422,L2_CS,STRESS RELIEF OVEN,Charolas,Charola dañada,S cambia charola dañada y se enderezan 2 al inicio del horno,CS2 STRESS RELIEF OVEN,golpe,29,17/10/2018,42,JAM,3 Tercero,SI
10423,L1_ITW,GWK CHILLER,Nivel Agua,No se rellena y para el chiller,se rellena chiller y se arranca la linea,ITW1 GWK CHILLER,cisterna,30,17/10/2018,42,JAM,3 Tercero,SI
10424,L2_CS,COLDSET,Conveyor,rodillo dañado,Se cambia rodillo dañado,CS2 COLDSET,resorte atorado,13,17/10/2018,42,JAM,3 Tercero,SI
10425,L1_CS,ROBOT 3,Gripper,No se va a home,Se manda a home manualmente,CS1 ROBOT 3,fuera de cubo,10,17/10/2018,42,JAM,3 Tercero,SI
10426,L1_DL,DECOILER,Hidráulico,Fuga de aceite.,Se repara fuga en conector de piston.,DL DECOILER,Piston de decoiler.,80,17/10/2018,42,JC,1 Primero,SI
10427,L1_DL,DRAWING,Tambor,Pulir Tambor. ,Se pule alambre.,DL DRAWING,Marcas en alambre.,37,17/10/2018,42,JC,1 Primero,SI
10428,L2_CS,ROBOT 2,Gripper,Se cae gripper,Se instala gripper,CS2 ROBOT 2,Tornillos dañados,14,17/10/2018,42,JC,1 Primero,SI
10429,L1_CS,COILING FUL10,Eje Y,Motor forma inferior flojo,Se reaprieta tornillería,CS1 COILING FUL10,Tornillos de tapa,7,17/10/2018,42,DC,2 Segundo,SI
10430,L2_CS,ROBOT 3,Gripper,Se cae gripper y se atora en entrada de shot peen,Se libera gripper y se instala gripper con tornillería nueva,CS2 ROBOT 3,Tornillería,20,17/10/2018,42,DC,2 Segundo,SI
10431,L1_DL,DRAWING,Tambor,Se solicita pulir tambor,"Se pule tambor, se revisan bandas, se agrega aceite, se cambia manometro, se limpia freno",DL DRAWING,Raya en alambre,80,17/10/2018,42,DC,2 Segundo,SI
10432,L1_CS,COILING FUL10,Mandril,Piston de mandril fuga,Se cambia pistón y manguera.,CS1 COILING FUL10,daño oring,180,18/10/2018,42,JAM,3 Tercero,NO
10433,L1_ITW,GWK CHILLER,Bomba,Falla chiller,Se sopletea ventilador,ITW1 GWK CHILLER,Fallo bomba,86,18/10/2018,42,DC,2 Segundo,SI
10434,L3_ITW,INLET,Decoiler,Se frena decoiler,Se cambian baleros,ITW3 INLET,Baleros,120,18/10/2018,42,DC,2 Segundo,SI
10435,L3_ITW,INLET,Decoiler,Se frena decoiler,Se pone aumento a balero,ITW3 INLET,Balero,150,18/10/2018,42,DC,2 Segundo,SI
10436,L1_CS,SHOT PEENER,Dedo De Carga,Falla dedo de carga,"Se ponen muelas en base, se cambia sensor dañado",CS1 SHOT PEENER,Se cae,60,18/10/2018,42,DC,2 Segundo,SI
10437,L1_PINTURA,CONVEYOR,Cadena,Se daña cadena,Se continua falla de conveyor de 1er turno,L1_PINTURA CONVEYOR,Atoron,510,18/10/2018,42,DC,2 Segundo,SI
10438,L3_ITW,INLET,Decoiler,Decoiler se frena,Se reemplazan rodamientos,ITW3 INLET,Rodamientos amarrados,195,19/10/2018,42,JAM,3 Tercero,SI
10439,L2_CS,STRESS RELIEF OVEN,Charolas,Charola doblada,"Se endereza charola,",CS2 STRESS RELIEF OVEN,cadena floja,32,19/10/2018,42,JAM,3 Tercero,SI
10440,L1_CS,HOT SET,Eje Preset,Rodamiento lineal en eje 2 pierde conexion de grasera,"Se colocan graseras nuevas, se desarma ara adaptar mangueras, se coloca lubricador automatico",CS1 HOT SET,resorte o estiramiento,60,19/10/2018,42,JAM,3 Tercero,SI
10441,L1_CS,COLDSET,Localizadores,Se cae banda,Se colcoa banda de localizador,CS1 COLDSET,no tiene guia,30,19/10/2018,42,JAM,3 Tercero,SI
10442,L2_CS,STRESS RELIEF OVEN,Charolas,2 charolas dañadas,"Se enderezan charolas, se retira resorte de charola dañada y se instala nueva",CS2 STRESS RELIEF OVEN,Colision,24,19/10/2018,42,AIM,1 Primero,SI
10443,L2_CS,STRESS RELIEF OVEN,Charolas,Resorte atorado en charolas,Se corta resorte y se libera charola,CS2 STRESS RELIEF OVEN,Resorte se gira,38,19/10/2018,42,AIM,1 Primero,SI
10444,L1_ITW,HARDENING,Generador,Paran las 3 lineas al mismo tiempo,Se restablece falla en Linea 1 pero marca falla de chiller,ITW1 HARDENING,Pico de voltaje,32,19/10/2018,42,AIM,1 Primero,SI
10445,L2_ITW,HARDENING,Generador,Paran las 3 lineas al mismo tiempo,Se restablece falla de hardening en linea 2 y queda funcionando,ITW2 HARDENING,Pico de voltaje,32,19/10/2018,42,AIM,1 Primero,SI
10446,L3_ITW,HARDENING,Generador,Se paran 3 lineas al mismo tiempo ,Se restablece falla,ITW3 HARDENING,Pico de voltaje,32,19/10/2018,42,AIM,1 Primero,SI
10447,L2_CS,ROBOT 2,Tornillos De Gripper,"Tornillos capados de ""L""",Se cambia cremallera,CS2 ROBOT 2,Colisiones,33,19/10/2018,42,AIM,1 Primero,SI
10448,L2_ITW,HARDENING,Generador,Se continua con falla de 1er turno,Comienzan a arrancar la linea,ITW2 HARDENING,Pico de voltaje,90,19/10/2018,42,DC,2 Segundo,SI
10449,L3_ITW,HARDENING,Generador,Continua falla de 1er turno,Se restablece falla y comienza arranque de linea,ITW3 HARDENING,Pico de voltaje,107,19/10/2018,42,DC,2 Segundo,SI
10450,L1_ITW,HARDENING,Generador,Continua falla de 1er turno,Se cambia contactor y se acomoda relé,ITW1 HARDENING,Pico de voltaje,110,19/10/2018,42,DC,2 Segundo,SI
10451,L1_DL,DRAWING,Tambor,Se solicita pulida al tambor,Se pule tambor,DL DRAWING,Prevención de marcas,15,19/10/2018,42,DC,2 Segundo,NO
10452,L1_CS,INLET,Conveyor,Resorte atorado en el conveyor,Se corta y retira resorte,CS1 INLET,Falta de travesaño,10,19/10/2018,42,DC,2 Segundo,SI
10453,L1_DL,DECOILER,Decoiler,Decoiler fuera de posición,Se ajusta posición,DL DECOILER,Se mueve base,13,19/10/2018,42,DC,2 Segundo,SI
10454,L1_CS,ROBOT 4,Colision,Colisiona robot,Se libera resorte,CS1 ROBOT 4,Resorte atorado,15,19/10/2018,42,DC,2 Segundo,SI
10455,L1_CS,FINE PEENER DUST COLLECTOR,Diafragma,Se daña diafragma y se alarma colector,"Se cambia diafragma, pero vuelve a fallar por lo que se deja afuera la valvula",CS1 FINE PEENER DUST COLLECTOR,Diafragma dañado,250,19/10/2018,42,DC,2 Segundo,SI
10456,L2_CS,ROBOT 3,Cabezal,Fuga en cabezal,"Se ajusta presion de paletas, dispositivo de centrado en coiling y monitoreo de charolas de horno, ademas de desmontar el cabezal para revisar el oring por una fuga.",CS2 ROBOT 3,colision,60,20/10/2018,42,JAM,3 Tercero,SI
10457,L1_DL,DRAWING,Tambor,Pulir tambor,Se pule tambor,DL DRAWING,Prevención de raya,18,20/10/2018,42,DC,1 Primero,NO
10458,L1_CS,COILING FUL10,Cortador,Se sale perno del brazo del cortador,Se reacomoda brazo para instalar perno,CS1 COILING FUL10,Vibración,75,20/10/2018,42,DC,1 Primero,SI
10459,L2_CS,STRESS RELIEF OVEN,Barreras Fotoeléctricas Salida,Falla cortina,Se acomoda cortina nuevamente,CS2 STRESS RELIEF OVEN,Se desajusta,13,20/10/2018,42,DC,1 Primero,SI
10460,L2_CS,ROBOT 2,Tornillos De Gripper,Tornillos capados,Se cambia tornillería,CS2 ROBOT 2,Colisiónes,13,20/10/2018,42,DC,1 Primero,SI
10461,L2_ITW,HARDENING,Corto Circuito,Agua en gabinete de linea,Se limpia gabinete completo por filtracion de lluvia,ITW2 HARDENING,lluvia,340,22/10/2018,43,JAM,3 Tercero,SI
10462,L3_ITW,TEMPERING,Temperatura,High Temperature MF-Choke,Se limpian tuberias usando neumatico,ITW3 TEMPERING,Sarro en tuberias,60,22/10/2018,43,JAM,3 Tercero,SI
10463,L1_DL,DRAWING,Rodillos overhead,Rodillo overhead brinca,"Se encuentra cuñero dañado, se fabrica una cuña nueva",DL DRAWING,Felcha,100,22/10/2018,43,DC,1 Primero,SI
10464,L2_CS,ROBOT 3,Colision,Se activa colisión robot 3,Se reaprietan conexiones,CS2 ROBOT 3,FALSO,20,22/10/2018,43,DC,1 Primero,SI
10465,L2_CS,STRESS RELIEF OVEN,Charolas,Charola doblada,Se endereza charola,CS2 STRESS RELIEF OVEN,Colisión,16,22/10/2018,43,DC,1 Primero,SI
10466,L2_ITW,HARDENING,Generador,Se tienen problemas con Hardening durante el turno,"Se limpia condensación dentro de capacitores, se secan, se revisan conexiones, se corrigen conexiones en rele de seguridad.",ITW2 HARDENING,Humedad,390,22/10/2018,43,DC,1 Primero,SI
10467,L2_CS,ROBOT 2,Gripper,Gripper flojo,Se aprieta tornillos de gripper.,CS2 ROBOT 2,Gripper flijo,7,23/10/2018,43,JC,2 Segundo,SI
10468,L2_CS,ROBOT 6,Herramienta/Equipos,Cambio de servomotor ,Se cambia servo. Se lubrica.,CS2 ROBOT 6,Daño de freno,195,23/10/2018,43,JC,2 Segundo,SI
10469,L2_ITW,HARDENING,Generador de Hardening,Falla de generador de hardening,"Se comprueban conexiones en bobina, se busca corto circuito. No se encuentra daño en bobinas. Se cambia tarjeta de control sin cambio. Se regresa bobina.",ITW2 HARDENING,Falla de generador,480,23/10/2018,43,JC,2 Segundo,SI
10470,L2_ITW,HARDENING,Corto Circuito,No arranca hardening por High Frequency,se describe en correo ,ITW2 HARDENING,circuito electronico,450,23/10/2018,43,JAM,3 Tercero,SI
10471,L1_ITW,GWK CHILLER,Bomba Vaporizador,no funciona bomba vaporizador,Se sopletea y arranca chiller,ITW1 GWK CHILLER,polvo,20,23/10/2018,43,JAM,3 Tercero,SI
10472,L2_CS,ROBOT 6,Gripper,tornillos capados,Se cambia cremallera,CS2 ROBOT 6,colision,20,23/10/2018,43,JAM,3 Tercero,SI
10473,L2_CS,STRESS RELIEF OVEN,Charolas,Charola dañada,Se endereza charola,CS2 STRESS RELIEF OVEN,tornillo caido,15,23/10/2018,43,JAM,3 Tercero,SI
10474,L2_CS,ROBOT 2,Cabezal,averia de pinza,Se acomoda y rutean cables,CS2 ROBOT 2,sensor,16,23/10/2018,43,JAM,3 Tercero,SI
10475,L2_CS,SHOT PEENER,Sin Fin Transversal,Falla en tornillo sin fin,"Se revisa tornillo sin fin, se encuentra dedo atorado, se retira dedo y se revisa cadena para colocar el dedo faltante",CS2 SHOT PEENER,Dedo atorado,32,23/10/2018,43,DC,1 Primero,SI
10476,L2_ITW,HARDENING,Generador,No caliente hardening,Continua falla de ayer,ITW2 HARDENING,No se encuentra causa,510,24/10/2018,43,DC,1 Primero,SI
10477,L1_CS,COLDSET,Pisador,racor neumatico pisador,Se cambia racor pisador,CS1 COLDSET,colision,25,24/10/2018,43,JAM,3 Tercero,SI
10478,L3_ITW,HARDENING,Bobinas,Hardening marca External control,Se solicita a producción cambiar bobinas,ITW3 HARDENING,jabon en bobinas,30,24/10/2018,43,JAM,3 Tercero,NO
10479,L1_CS,COILING FMB12,Cortador,No corta en automatico,"Se monitorean condiciones en PLC para detectar problemas en el encadenamiento, relevador posiblemente atascado",CS1 COILING FMB12,Relevador atascado,60,24/10/2018,43,JAM,3 Tercero,SI
10480,LT1,LOAD TEST,Conveyor,rodilos dañados se atora resorte,"se corta resorte, se quita placa de elevador, se ponen travesaños, se pone eslavon ",LT1 LOAD TEST,resorte atorado,59,24/10/2018,43,DC,1 Primero,SI
10481,L1_CS,COILING FUL10,Decoiler,se bota guardamotor,se libera sinfin de motor se reestablece guardamotor,CS1 COILING FUL10,se bota guardamotor,12,24/10/2018,43,DC,1 Primero,SI
10482,L1_CS,COLDSET,Localizadores,"falla localizador laser, por un resorte que viene al revez rompe localizador",se cambia localizador,CS1 COLDSET,resorte invertido,25,24/10/2018,43,DC,1 Primero,SI
10483,L1_CS,COLDSET,Pisador,resorte al revez daña al pisador ,se cambia piston por racor dañado,CS1 COLDSET,resorte invertido,28,24/10/2018,43,DC,1 Primero,SI
10484,L1_CS,COLDSET,Conveyor,rodillo dañado,se cambia rodillo con base y leva,CS1 COLDSET,desgaste,22,24/10/2018,43,DC,1 Primero,SI
10485,L3_ITW,HARDENING,generador,corto en hardening,"se cambia base, se pone teflon nuevo, se cambia tornilleria y se prueba en vacio 15 min",ITW3 HARDENING,"humedad, sucio",133,24/10/2018,43,DC,1 Primero,SI
10486,L1_DL,ALIGNMENT ROLLERS,Interlock,Instalacion de interlock ,Se instalan interlock en guardas de seguridad.,DL ALIGNMENT ROLLERS,Instalacion de interlock,30,24/10/2018,43,JC,2 Segundo,NO
10487,L2_CS,COILING FMB01,Control/PLC,Falla de sercos. Se apaga hidraulico ,Se ajusta velocidad de cortador a 75%. Se restablece.,CS2 COILING FMB01,Se apaga hidraulico,23,24/10/2018,43,JC,2 Segundo,SI
10488,L1_CS,ROBOT 2,Gripper,Codo neumaico dañado,Se cambia codo neumatico en gripper.,CS1 ROBOT 2,Codo neumatico dañado,10,24/10/2018,43,JC,2 Segundo,SI
10489,L1_CS,COILING FMB12,Cortador,Se capan tornillos de cortador,Se instala tornilleria nueva en brazo de cortador.,CS1 COILING FMB12,Tornillos dañados en cortador.,19,24/10/2018,43,JC,2 Segundo,SI
10490,L2_ITW,HARDENING,Generador,Capacitor dañado,Se continua revisando ,ITW2 HARDENING,Corto,480,24/10/2018,43,,2 Segundo,SI
10491,L2_ITW,HARDENING,Generador,Capacitor dañado,Se continua revisando ,ITW2 HARDENING,Corto,450,24/10/2018,43,,3 Tercero,SI
10492,L2_ITW,HARDENING,Generador,Falla Hardening,"Se colocan nuevos soportes de bobinas, ",ITW2 HARDENING,en investigacion,450,24/10/2018,43,JAM,3 Tercero,SI
